step,lt,err,locked,pred_x,pred_y,pred_z,true_x,true_y,true_z,drive_x,drive_y,drive_z,drive_xz
184,3.33261,0.0471029,1,-0.329134,-0.410335,-0.00291324,-0.290771,-0.34491,-0.0329787,-0.329134,-0.410335,-0.00262192,0.000671194
185,3.35072,0.0527823,1,-0.341818,-0.423601,0.0140662,-0.298879,-0.363404,-0.0396962,-0.341818,-0.423601,0.0126596,-0.00336565
186,3.36883,0.0593436,1,-0.354078,-0.434887,0.0343754,-0.308979,-0.383,-0.042037,-0.354078,-0.434887,0.0309379,-0.0085201
187,3.38694,0.0660492,1,-0.365829,-0.441983,0.0581961,-0.320868,-0.403234,-0.0396028,-0.365829,-0.441983,0.0523765,-0.0149029
188,3.40506,0.0721291,1,-0.376665,-0.445882,0.0833034,-0.334284,-0.423497,-0.0320679,-0.376665,-0.445882,0.0749731,-0.0219642
189,3.42317,0.0772737,1,-0.385771,-0.444926,0.109411,-0.348883,-0.443015,-0.0192332,-0.385771,-0.444926,0.0984698,-0.0295453
190,3.44128,0.0808492,1,-0.392691,-0.439938,0.134412,-0.364232,-0.46085,-0.00109594,-0.392691,-0.439938,0.120971,-0.0369478
191,3.45939,0.0835709,1,-0.396976,-0.429647,0.15814,-0.37979,-0.475928,0.0220703,-0.396976,-0.429647,0.142326,-0.0439445
192,3.4775,0.0848992,1,-0.398061,-0.415517,0.178045,-0.394913,-0.487108,0.049638,-0.398061,-0.415517,0.160241,-0.0496111
193,3.49562,0.0861813,1,-0.395983,-0.397432,0.194261,-0.40887,-0.493297,0.0805698,-0.395983,-0.397432,0.174835,-0.0538468
194,3.51373,0.0873192,1,-0.390861,-0.376736,0.204604,-0.420878,-0.493598,0.113411,-0.390861,-0.376736,0.184143,-0.0559802
195,3.53184,0.0897159,1,-0.382312,-0.353876,0.209642,-0.430167,-0.487484,0.146352,-0.382312,-0.353876,0.188677,-0.0561039
196,3.54995,0.092634,1,-0.371403,-0.331347,0.208101,-0.436058,-0.474939,0.177373,-0.371403,-0.331347,0.187291,-0.0541027
197,3.56806,0.09622,1,-0.358571,-0.310105,0.200853,-0.438046,-0.456548,0.204464,-0.358571,-0.310105,0.180768,-0.050414
198,3.58618,0.0994358,1,-0.34494,-0.292472,0.186986,-0.43588,-0.43347,0.22587,-0.34494,-0.292472,0.168287,-0.0451492
199,3.60429,0.102336,1,-0.330745,-0.278465,0.169306,-0.429608,-0.40731,0.240318,-0.330745,-0.278465,0.152375,-0.0391979
200,3.6224,0.10407,1,-0.317156,-0.269175,0.148462,-0.419586,-0.379895,0.247159,-0.317156,-0.269175,0.133616,-0.03296
201,3.64051,0.104431,1,-0.304482,-0.262936,0.127202,-0.406437,-0.353029,0.24639,-0.304482,-0.262936,0.114481,-0.0271114
202,3.65862,0.103335,1,-0.293418,-0.260579,0.104654,-0.390977,-0.328267,0.238576,-0.293418,-0.260579,0.0941884,-0.0214951
203,3.67674,0.100547,1,-0.284149,-0.260591,0.0829111,-0.374123,-0.306778,0.224688,-0.284149,-0.260591,0.07462,-0.0164914
204,3.69485,0.0966083,1,-0.276693,-0.26344,0.0613008,-0.356797,-0.289293,0.205919,-0.276693,-0.26344,0.0551708,-0.011873
205,3.71296,0.0912743,1,-0.271251,-0.268283,0.0413045,-0.339844,-0.276139,0.183523,-0.271251,-0.268283,0.037174,-0.0078427
206,3.73107,0.0853213,1,-0.267728,-0.27599,0.022316,-0.323989,-0.267326,0.158693,-0.267728,-0.27599,0.0200844,-0.00418223
207,3.74918,0.0782169,1,-0.266714,-0.28544,0.00609455,-0.309802,-0.262648,0.132497,-0.266714,-0.28544,0.0054851,-0.00113785
208,3.7673,0.0714134,1,-0.267658,-0.297664,-0.00864373,-0.2977,-0.261781,0.105853,-0.267658,-0.297664,-0.00777936,0.0016195
209,3.78541,0.0642206,1,-0.271161,-0.310805,-0.0201295,-0.287964,-0.264361,0.0795375,-0.271161,-0.310805,-0.0181166,0.00382085
210,3.80352,0.0581457,1,-0.276462,-0.326456,-0.0291063,-0.280755,-0.270036,0.0542075,-0.276462,-0.326456,-0.0261957,0.00563276
211,3.82163,0.0528482,1,-0.283729,-0.34278,-0.0342888,-0.276146,-0.278495,0.0304318,-0.283729,-0.34278,-0.0308599,0.0068101
212,3.83974,0.0499063,1,-0.292583,-0.361072,-0.0360642,-0.274146,-0.289474,0.00871982,-0.292583,-0.361072,-0.0324578,0.00738626
213,3.85786,0.0487238,1,-0.303241,-0.379007,-0.0326664,-0.274717,-0.302752,-0.0104521,-0.303241,-0.379007,-0.0293998,0.00693405
214,3.87597,0.0508467,1,-0.315308,-0.397788,-0.0247821,-0.277791,-0.318131,-0.0266206,-0.315308,-0.397788,-0.0223039,0.00546981
215,3.89408,0.0550199,1,-0.32857,-0.414377,-0.0111317,-0.283277,-0.335412,-0.0393221,-0.32857,-0.414377,-0.0100186,0.00256029
216,3.91219,0.0612538,1,-0.34201,-0.429625,0.0066476,-0.291061,-0.354362,-0.0480867,-0.34201,-0.429625,0.00598284,-0.00159148
217,3.9303,0.0683637,1,-0.355435,-0.440846,0.0292844,-0.301002,-0.374676,-0.0524434,-0.355435,-0.440846,0.026356,-0.0072861
218,3.94842,0.0760761,1,-0.368085,-0.449539,0.0550523,-0.31292,-0.395939,-0.0519366,-0.368085,-0.449539,0.049547,-0.0141847
219,3.96653,0.0832911,1,-0.380071,-0.453171,0.0830103,-0.326578,-0.417591,-0.0461591,-0.380071,-0.453171,0.0747092,-0.0220849
220,3.98464,0.0890576,1,-0.389904,-0.452608,0.111068,-0.341664,-0.43889,-0.0348035,-0.389904,-0.452608,0.0999614,-0.0303141
221,4.00275,0.0935125,1,-0.397299,-0.446338,0.138835,-0.357772,-0.458905,-0.0177329,-0.397299,-0.446338,0.124951,-0.0386113
222,4.02086,0.0962792,1,-0.401818,-0.435132,0.164126,-0.374382,-0.476523,0.00493071,-0.401818,-0.435132,0.147713,-0.0461641
223,4.03898,0.0980985,1,-0.402833,-0.418861,0.186315,-0.390853,-0.490505,0.0327125,-0.402833,-0.418861,0.167683,-0.0525375
224,4.05709,0.0989667,1,-0.40039,-0.398915,0.203307,-0.406432,-0.49959,0.0647022,-0.40039,-0.398915,0.182977,-0.0569815
225,4.0752,0.100151,1,-0.394496,-0.375652,0.214825,-0.420285,-0.502651,0.0995121,-0.394496,-0.375652,0.193342,-0.0593232
226,4.09331,0.101724,1,-0.385106,-0.351102,0.219244,-0.431552,-0.498887,0.135306,-0.385106,-0.351102,0.197319,-0.0591024
227,4.11142,0.104702,1,-0.372811,-0.326292,0.217845,-0.439427,-0.488013,0.169923,-0.372811,-0.326292,0.196061,-0.0568506
228,4.12954,0.107765,1,-0.358886,-0.304084,0.208926,-0.443262,-0.470394,0.201097,-0.358886,-0.304084,0.188034,-0.0524865
229,4.14765,0.111287,1,-0.343688,-0.284909,0.19418,-0.442653,-0.447082,0.226736,-0.343688,-0.284909,0.174762,-0.0467161
230,4.16576,0.114242,1,-0.328609,-0.270578,0.17412,-0.437521,-0.419706,0.245204,-0.328609,-0.270578,0.156708,-0.0400522
231,4.18387,0.116202,1,-0.313725,-0.260727,0.152363,-0.428131,-0.390251,0.25553,-0.313725,-0.260727,0.137126,-0.03346
232,4.20198,0.116719,1,-0.300232,-0.254996,0.129057,-0.415072,-0.360769,0.257486,-0.300232,-0.254996,0.116151,-0.0271229
233,4.2201,0.115635,1,-0.288466,-0.252234,0.105521,-0.39918,-0.333102,0.251525,-0.288466,-0.252234,0.0949693,-0.0213076
234,4.23821,0.113032,1,-0.278559,-0.252606,0.0817819,-0.38144,-0.308685,0.238624,-0.278559,-0.252606,0.0736037,-0.0159468
235,4.25632,0.108695,1,-0.270696,-0.25478,0.0593958,-0.362872,-0.288455,0.220061,-0.270696,-0.25478,0.0534562,-0.0112547
236,4.27443,0.10333,1,-0.264609,-0.260327,0.0375273,-0.344434,-0.272871,0.197221,-0.264609,-0.260327,0.0337746,-0.00695103
237,4.29254,0.0965167,1,-0.261133,-0.26774,0.0178791,-0.326955,-0.262,0.17144,-0.261133,-0.26774,0.0160912,-0.00326817
238,4.31066,0.089344,1,-0.259715,-0.278244,-0.000292554,-0.311101,-0.255636,0.143913,-0.259715,-0.278244,-0.000263298,5.31864e-05
239,4.32877,0.0815723,1,-0.260938,-0.290141,-0.0158153,-0.297363,-0.253422,0.115665,-0.260938,-0.290141,-0.0142337,0.00288876
240,4.34688,0.0742918,1,-0.264185,-0.304562,-0.0291456,-0.286069,-0.254944,0.087546,-0.264185,-0.304562,-0.0262311,0.00538989
241,4.36499,0.0670309,1,-0.269732,-0.320054,-0.0386762,-0.277416,-0.259795,0.0602644,-0.269732,-0.320054,-0.0348085,0.00730254
242,4.3831,0.0615524,1,-0.277005,-0.337992,-0.0454776,-0.271494,-0.26762,0.0344192,-0.277005,-0.337992,-0.0409298,0.00881825
243,4.40122,0.0572732,1,-0.286371,-0.356531,-0.0474934,-0.268319,-0.278126,0.0105359,-0.286371,-0.356531,-0.0427441,0.00952051
244,4.41933,0.0558349,1,-0.297374,-0.376562,-0.0451623,-0.267857,-0.291078,-0.0109015,-0.297374,-0.376562,-0.0406461,0.00940105
245,4.43744,0.0569264,1,-0.310308,-0.395932,-0.0373903,-0.270039,-0.306284,-0.0294249,-0.310308,-0.395932,-0.0336513,0.00812177
246,4.45555,0.0613264,1,-0.32421,-0.415508,-0.0249014,-0.27478,-0.323569,-0.0445638,-0.32421,-0.415508,-0.0224113,0.0056513
247,4.47366,0.0672566,1,-0.338823,-0.43158,-0.006374,-0.281975,-0.342741,-0.0558336,-0.338823,-0.43158,-0.0057366,0.00151176
248,4.49178,0.0748325,1,-0.353191,-0.445357,0.0166504,-0.291499,-0.363553,-0.0627344,-0.353191,-0.445357,0.0149854,-0.00411655
249,4.50989,0.0832456,1,-0.367322,-0.455042,0.0441592,-0.303196,-0.38566,-0.0647608,-0.367322,-0.455042,0.0397433,-0.0113545
250,4.528,0.0917262,1,-0.380638,-0.461283,0.0742045,-0.316865,-0.408575,-0.0614272,-0.380638,-0.461283,0.066784,-0.0197715
251,4.54611,0.0989006,1,-0.392054,-0.461349,0.105428,-0.332234,-0.431626,-0.0523125,-0.392054,-0.461349,0.0948853,-0.0289335
252,4.56422,0.104185,1,-0.400671,-0.456473,0.135734,-0.34894,-0.453927,-0.0371277,-0.400671,-0.456473,0.12216,-0.0380692
253,4.58234,0.108074,1,-0.406386,-0.444662,0.164657,-0.366505,-0.474369,-0.0158062,-0.406386,-0.444662,0.148191,-0.04684
254,4.60045,0.110109,1,-0.408337,-0.427981,0.189549,-0.384316,-0.491652,0.0113885,-0.408337,-0.427981,0.170594,-0.05418
255,4.61856,0.111445,1,-0.4064,-0.406143,0.209853,-0.401625,-0.504366,0.0437536,-0.4064,-0.406143,0.188868,-0.059699
256,4.63667,0.112119,1,-0.400707,-0.381299,0.223483,-0.417564,-0.511139,0.0800638,-0.400707,-0.381299,0.201135,-0.0626859
257,4.65478,0.113482,1,-0.391023,-0.354191,0.230271,-0.431194,-0.510841,0.118551,-0.391023,-0.354191,0.207244,-0.0630287
258,4.6729,0.115487,1,-0.378109,-0.327426,0.229247,-0.44158,-0.502814,0.156983,-0.378109,-0.327426,0.206322,-0.0606762
259,4.69101,0.118469,1,-0.362915,-0.302515,0.221497,-0.4479,-0.487076,0.19286,-0.362915,-0.302515,0.199347,-0.0562692
260,4.70912,0.121577,1,-0.34678,-0.281476,0.206134,-0.449556,-0.464427,0.223715,-0.34678,-0.281476,0.18552,-0.0500382
261,4.72723,0.124809,1,-0.330079,-0.264781,0.18603,-0.446277,-0.436414,0.247448,-0.330079,-0.264781,0.167427,-0.0429833
262,4.74534,0.127002,1,-0.313987,-0.253784,0.162308,-0.438172,-0.40512,0.262627,-0.313987,-0.253784,0.146077,-0.0356737
263,4.76346,0.127912,1,-0.298838,-0.246526,0.138186,-0.425739,-0.372859,0.268649,-0.298838,-0.246526,0.124367,-0.0289066
264,4.78157,0.127168,1,-0.28586,-0.243632,0.112397,-0.409796,-0.341823,0.265738,-0.28586,-0.243632,0.101157,-0.0224908
265,4.79968,0.124684,1,-0.27479,-0.242883,0.0874209,-0.391377,-0.313813,0.254796,-0.27479,-0.242883,0.0786788,-0.0168156
266,4.81779,0.120602,1,-0.265661,-0.24473,0.0629352,-0.371605,-0.290075,0.237161,-0.265661,-0.24473,0.0566417,-0.0117036
267,4.8359,0.114916,1,-0.258775,-0.24895,0.0396957,-0.351572,-0.271288,0.214358,-0.258775,-0.24895,0.0357261,-0.00719058
268,4.85402,0.108186,1,-0.254092,-0.256754,0.017596,-0.332245,-0.257634,0.1879,-0.254092,-0.256754,0.0158364,-0.00312969
269,4.87213,0.100336,1,-0.252111,-0.266362,-0.00214244,-0.314417,-0.248945,0.159155,-0.252111,-0.266362,-0.0019282,0.000378093
270,4.89024,0.0926486,1,-0.252389,-0.278872,-0.0205448,-0.29868,-0.244835,0.129288,-0.252389,-0.278872,-0.0184903,0.0036297
271,4.90835,0.0844005,1,-0.255375,-0.292776,-0.035526,-0.285443,-0.244832,0.0992611,-0.255375,-0.292776,-0.0319734,0.0063507
272,4.92646,0.0769543,1,-0.260307,-0.309196,-0.0478845,-0.274952,-0.248462,0.0698555,-0.260307,-0.309196,-0.043096,0.00872527
273,4.94458,0.0699694,1,-0.26736,-0.326828,-0.0561185,-0.267327,-0.255304,0.0417151,-0.26736,-0.326828,-0.0505067,0.0105027
274,4.96269,0.0650883,1,-0.276349,-0.346801,-0.0609762,-0.262599,-0.265016,0.0153886,-0.276349,-0.346801,-0.0548786,0.0117955
275,4.9808,0.0618353,1,-0.287527,-0.367166,-0.0604305,-0.260735,-0.277333,-0.00863169,-0.287527,-0.367166,-0.0543874,0.0121628
276,4.99891,0.0621248,1,-0.30056,-0.389112,-0.0553014,-0.26167,-0.292057,-0.0298774,-0.30056,-0.389112,-0.0497713,0.011635
277,5.01702,0.0652034,1,-0.315385,-0.410185,-0.0439825,-0.265317,-0.309029,-0.0478797,-0.315385,-0.410185,-0.0395843,0.00971
278,5.03514,0.0709207,1,-0.330761,-0.430014,-0.0275133,-0.271578,-0.328098,-0.0621511,-0.330761,-0.430014,-0.024762,0.00637023
279,5.05325,0.0782707,1,-0.346648,-0.445934,-0.0043401,-0.280343,-0.34908,-0.0721776,-0.346648,-0.445934,-0.00390609,0.00105314
280,5.07136,0.0872085,1,-0.362238,-0.45922,0.0233407,-0.291483,-0.371715,-0.0774189,-0.362238,-0.45922,0.0210066,-0.00591843
281,5.08947,0.096591,1,-0.377439,-0.467986,0.054888,-0.304831,-0.395616,-0.0773245,-0.377439,-0.467986,0.0493992,-0.0145018
282,5.10758,0.105386,1,-0.391108,-0.472211,0.0885811,-0.320169,-0.42022,-0.0713673,-0.391108,-0.472211,0.079723,-0.0242513
283,5.1257,0.112657,1,-0.402379,-0.469599,0.123127,-0.337192,-0.444739,-0.0591011,-0.402379,-0.469599,0.110814,-0.0346806
284,5.14381,0.117784,1,-0.410163,-0.460326,0.156143,-0.355486,-0.468133,-0.0402458,-0.410163,-0.460326,0.140528,-0.0448307
285,5.16192,0.121322,1,-0.414452,-0.443741,0.186453,-0.374499,-0.489105,-0.0147994,-0.414452,-0.443741,0.167808,-0.0540932
286,5.18003,0.122931,1,-0.414309,-0.421944,0.211288,-0.393523,-0.50615,0.0168314,-0.414309,-0.421944,0.190159,-0.061277
287,5.19814,0.124092,1,-0.409892,-0.395087,0.230242,-0.411695,-0.517677,0.0537066,-0.409892,-0.395087,0.207218,-0.066062
288,5.21626,0.124655,1,-0.401124,-0.366198,0.241089,-0.428027,-0.5222,0.0942702,-0.401124,-0.366198,0.21698,-0.0676946
289,5.23437,0.126174,1,-0.388162,-0.335994,0.243939,-0.44147,-0.518596,0.136357,-0.388162,-0.335994,0.219545,-0.0662814
290,5.25248,0.128247,1,-0.372432,-0.307733,0.238226,-0.451017,-0.506372,0.177328,-0.372432,-0.307733,0.214403,-0.062106
291,5.27059,0.131072,1,-0.354804,-0.282864,0.225182,-0.455832,-0.485881,0.214355,-0.354804,-0.282864,0.202664,-0.0559267
292,5.2887,0.134073,1,-0.336876,-0.262663,0.205073,-0.455377,-0.458382,0.244795,-0.336876,-0.262663,0.184566,-0.0483589
293,5.30682,0.136916,1,-0.318705,-0.247676,0.180829,-0.449521,-0.42592,0.266587,-0.318705,-0.247676,0.162746,-0.0403419
294,5.32493,0.138377,1,-0.301569,-0.238527,0.154353,-0.438572,-0.391012,0.278542,-0.301569,-0.238527,0.138917,-0.0325836
295,5.34304,0.138113,1,-0.286103,-0.233438,0.127703,-0.423257,-0.356249,0.280451,-0.286103,-0.233438,0.114933,-0.0255754
296,5.36115,0.136159,1,-0.273186,-0.231935,0.100119,-0.404614,-0.323914,0.27299,-0.273186,-0.231935,0.0901074,-0.0191459
297,5.37926,0.132266,1,-0.262286,-0.232214,0.0739761,-0.383855,-0.295714,0.257474,-0.262286,-0.232214,0.0665785,-0.013582
298,5.39738,0.126963,1,-0.253606,-0.235349,0.0480259,-0.362221,-0.272686,0.235556,-0.253606,-0.235349,0.0432234,-0.00852577
299,5.41549,0.120045,1,-0.247405,-0.241407,0.0237327,-0.340854,-0.255242,0.208958,-0.247405,-0.241407,0.0213594,-0.0041101
300,5.4336,0.112391,1,-0.243574,-0.250847,0.000705427,-0.32072,-0.243314,0.179275,-0.243574,-0.250847,0.000634884,-0.000120277
301,5.45171,0.104117,1,-0.242515,-0.26202,-0.0202444,-0.302561,-0.236521,0.147879,-0.242515,-0.26202,-0.01822,0.0034367
302,5.46982,0.0960227,1,-0.244075,-0.275993,-0.0393215,-0.286902,-0.234333,0.115893,-0.244075,-0.275993,-0.0353894,0.00671817
303,5.48794,0.0874715,1,-0.2483,-0.291772,-0.0543522,-0.274072,-0.23619,0.0842129,-0.2483,-0.291772,-0.048917,0.00944695
304,5.50605,0.080002,1,-0.254369,-0.309918,-0.0665835,-0.264242,-0.24158,0.0535555,-0.254369,-0.309918,-0.0599251,0.0118557
305,5.52416,0.0731894,1,-0.262623,-0.329409,-0.0742372,-0.257468,-0.250081,0.0245077,-0.262623,-0.329409,-0.0668135,0.0136475
306,5.54227,0.0688957,1,-0.273098,-0.351382,-0.078339,-0.253728,-0.261373,-0.00242372,-0.273098,-0.351382,-0.0705051,0.014976
307,5.56038,0.0666394,1,-0.285918,-0.37402,-0.0765306,-0.252956,-0.275227,-0.0267722,-0.285918,-0.37402,-0.0688775,0.015317
308,5.5785,0.0681635,1,-0.300698,-0.398289,-0.0692658,-0.255063,-0.291484,-0.0480789,-0.300698,-0.398289,-0.0623392,0.0145796
309,5.59661,0.0723883,1,-0.317213,-0.421069,-0.0553965,-0.259949,-0.310022,-0.0658681,-0.317213,-0.421069,-0.0498569,0.0123007
310,5.61472,0.0791004,1,-0.334131,-0.441975,-0.0354154,-0.267515,-0.330718,-0.0796303,-0.334131,-0.441975,-0.0318738,0.00828336
311,5.63283,0.0877831,1,-0.351759,-0.458862,-0.00816439,-0.27765,-0.353406,-0.0888148,-0.351759,-0.458862,-0.00734795,0.00201033
312,5.65094,0.0978441,1,-0.368879,-0.472652,0.0235343,-0.290228,-0.37782,-0.0928322,-0.368879,-0.472652,0.0211809,-0.00607691
313,5.66906,0.108046,1,-0.385334,-0.48124,0.059072,-0.305081,-0.403541,-0.0910745,-0.385334,-0.48124,0.0531648,-0.0159337
314,5.68717,0.117412,1,-0.400002,-0.484621,0.0967086,-0.321978,-0.42994,-0.0829558,-0.400002,-0.484621,0.0870378,-0.0270786
315,5.70528,0.12526,1,-0.411822,-0.480007,0.135552,-0.340594,-0.456121,-0.0679823,-0.411822,-0.480007,0.121997,-0.0390763
316,5.72339,0.130507,1,-0.419471,-0.467239,0.171925,-0.360469,-0.48089,-0.0458559,-0.419471,-0.467239,0.154732,-0.0504822
317,5.7415,0.133965,1,-0.42288,-0.446514,0.204572,-0.380984,-0.502754,-0.0166102,-0.42288,-0.446514,0.184115,-0.0605566
318,5.75962,0.135536,1,-0.421457,-0.419795,0.230577,-0.401337,-0.519992,0.0192333,-0.421457,-0.419795,0.207519,-0.0680247
319,5.77773,0.136689,1,-0.415005,-0.38832,0.249513,-0.42055,-0.530805,0.060519,-0.415005,-0.38832,0.224562,-0.0724844
320,5.79584,0.137195,1,-0.403577,-0.355344,0.258846,-0.437507,-0.533561,0.105371,-0.403577,-0.355344,0.232961,-0.0731249
321,5.81395,0.138383,1,-0.387944,-0.322476,0.258898,-0.45104,-0.52711,0.151223,-0.387944,-0.322476,0.233008,-0.0703066
322,5.83206,0.139992,1,-0.36978,-0.292718,0.249366,-0.460054,-0.5111,0.19502,-0.36978,-0.292718,0.224429,-0.0645473
323,5.85018,0.142518,1,-0.350015,-0.26708,0.232201,-0.46368,-0.486198,0.233583,-0.350015,-0.26708,0.208981,-0.0568916
324,5.86829,0.145394,1,-0.330058,-0.246713,0.208002,-0.46143,-0.454114,0.264076,-0.330058,-0.246713,0.187202,-0.048057
325,5.8864,0.147882,1,-0.310145,-0.232025,0.180737,-0.453294,-0.417382,0.284458,-0.310145,-0.232025,0.162663,-0.0392382
326,5.90451,0.148694,1,-0.291614,-0.223732,0.151332,-0.43977,-0.378946,0.293768,-0.291614,-0.223732,0.136198,-0.0308913
327,5.92262,0.147397,1,-0.275402,-0.219778,0.122203,-0.421799,-0.341666,0.29217,-0.275402,-0.219778,0.109982,-0.0235584
328,5.94074,0.144164,1,-0.261879,-0.21881,0.0932489,-0.400626,-0.307905,0.28076,-0.261879,-0.21881,0.083924,-0.0170939
329,5.95885,0.139124,1,-0.2507,-0.219683,0.0652691,-0.377635,-0.279281,0.261234,-0.2507,-0.219683,0.0587422,-0.0114541
330,5.97696,0.132722,1,-0.241919,-0.223858,0.0376132,-0.354174,-0.256633,0.235528,-0.241919,-0.223858,0.0338519,-0.00636956
331,5.99507,0.124974,1,-0.235882,-0.230694,0.0115346,-0.331439,-0.240136,0.205532,-0.235882,-0.230694,0.0103811,-0.00190456
332,6.01318,0.116928,1,-0.232141,-0.240829,-0.0135411,-0.310389,-0.22949,0.172912,-0.232141,-0.240829,-0.012187,0.00220041
333,6.0313,0.108289,1,-0.231538,-0.25282,-0.0362682,-0.29173,-0.224133,0.139041,-0.231538,-0.25282,-0.0326414,0.00587823
334,6.04941,0.0999637,1,-0.233681,-0.267925,-0.0569009,-0.275926,-0.223408,0.105,-0.233681,-0.267925,-0.0512108,0.00930765
335,6.06752,0.0912573,1,-0.238533,-0.28529,-0.0730701,-0.263239,-0.226679,0.0716297,-0.238533,-0.28529,-0.065763,0.0122007
336,6.08563,0.083759,1,-0.245253,-0.305178,-0.0861998,-0.253775,-0.233406,0.0395894,-0.245253,-0.305178,-0.0775799,0.0147986
337,6.10374,0.0770918,1,-0.254509,-0.326436,-0.0947338,-0.247536,-0.24317,0.00941749,-0.254509,-0.326436,-0.0852604,0.0168774
338,6.12186,0.0730771,1,-0.266032,-0.35062,-0.0992877,-0.244458,-0.255672,-0.0184157,-0.266032,-0.35062,-0.089359,0.0184896
339,6.13997,0.0711942,1,-0.280175,-0.375689,-0.0974204,-0.244445,-0.270721,-0.0434662,-0.280175,-0.375689,-0.0876783,0.0191063
340,6.15808,0.073111,1,-0.296276,-0.402376,-0.0899722,-0.247391,-0.288199,-0.0652834,-0.296276,-0.402376,-0.080975,0.0186596
341,6.17619,0.0776431,1,-0.31439,-0.427488,-0.0750723,-0.253192,-0.308027,-0.083385,-0.31439,-0.427488,-0.067565,0.0165214
342,6.1943,0.0852037,1,-0.333378,-0.45128,-0.0528642,-0.26175,-0.330121,-0.0972396,-0.333378,-0.45128,-0.0475777,0.0123366
343,6.21242,0.0947023,1,-0.353008,-0.470435,-0.0224619,-0.272964,-0.354346,-0.106258,-0.353008,-0.470435,-0.0202157,0.00555047
344,6.23053,0.105677,1,-0.372077,-0.485987,0.0130005,-0.286717,-0.380453,-0.109796,-0.372077,-0.485987,0.0117005,-0.00338603
345,6.24864,0.116901,1,-0.390474,-0.495981,0.0527718,-0.302854,-0.408018,-0.107174,-0.390474,-0.495981,0.0474946,-0.0144242
346,6.26675,0.127314,1,-0.407086,-0.500184,0.09507,-0.32115,-0.436376,-0.0977256,-0.407086,-0.500184,0.085563,-0.0270911
347,6.28486,0.136203,1,-0.420568,-0.495043,0.13921,-0.341269,-0.464552,-0.0808712,-0.420568,-0.495043,0.125289,-0.040983
348,6.30298,0.142399,1,-0.429337,-0.480514,0.180994,-0.362731,-0.491219,-0.0562427,-0.429337,-0.480514,0.162894,-0.0543951
349,6.32109,0.146281,1,-0.4331,-0.456579,0.218004,-0.384865,-0.514701,-0.0238423,-0.4331,-0.456579,0.196203,-0.0660922
350,6.3392,0.148031,1,-0.431414,-0.425546,0.24724,-0.406793,-0.53304,0.0157696,-0.431414,-0.425546,0.222516,-0.0746639
351,6.35731,0.149349,1,-0.423904,-0.38944,0.268557,-0.427427,-0.544185,0.0612961,-0.423904,-0.38944,0.241702,-0.0796899
352,6.37542,0.149564,1,-0.410587,-0.35212,0.278498,-0.445517,-0.546277,0.110597,-0.410587,-0.35212,0.250648,-0.0800434
353,6.39354,0.150151,1,-0.39284,-0.315654,0.277794,-0.459753,-0.538039,0.160731,-0.39284,-0.315654,0.250015,-0.07639
354,6.41165,0.151213,1,-0.372295,-0.282703,0.266121,-0.468914,-0.519148,0.208201,-0.372295,-0.282703,0.239509,-0.0693529
355,6.42976,0.153354,1,-0.350087,-0.254559,0.246011,-0.472052,-0.490494,0.249407,-0.350087,-0.254559,0.22141,-0.0602879
356,6.44787,0.155746,1,-0.327669,-0.232781,0.218986,-0.46867,-0.454177,0.281221,-0.327669,-0.232781,0.197088,-0.0502285
357,6.46598,0.157803,1,-0.305529,-0.217045,0.188712,-0.458833,-0.41321,0.301508,-0.305529,-0.217045,0.169841,-0.0403599
358,6.4841,0.158232,1,-0.284844,-0.208001,0.156217,-0.443185,-0.370991,0.309431,-0.284844,-0.208001,0.140595,-0.0311483
359,6.50221,0.15632,1,-0.266877,-0.203799,0.124142,-0.422858,-0.330709,0.305446,-0.266877,-0.203799,0.111728,-0.0231914
360,6.52032,0.152026,1,-0.251849,-0.202692,0.0932954,-0.3993,-0.294877,0.291022,-0.251849,-0.202692,0.0839658,-0.0164474
361,6.53843,0.145887,1,-0.239715,-0.203622,0.0632278,-0.374066,-0.265097,0.268215,-0.239715,-0.203622,0.056905,-0.0106097
362,6.55654,0.138726,1,-0.230148,-0.20794,0.0330142,-0.348635,-0.242068,0.239244,-0.230148,-0.20794,0.0297128,-0.00531872
363,6.57466,0.130767,1,-0.223459,-0.214898,0.00365496,-0.324275,-0.225765,0.206184,-0.223459,-0.214898,0.00328946,-0.000571713
364,6.59277,0.122583,1,-0.219136,-0.225331,-0.0244655,-0.301968,-0.215691,0.170793,-0.219136,-0.225331,-0.022019,0.00375289
365,6.61088,0.113838,1,-0.218157,-0.237632,-0.0500496,-0.282405,-0.211112,0.134466,-0.218157,-0.237632,-0.0450447,0.00764307
366,6.62899,0.105381,1,-0.220111,-0.253475,-0.0732708,-0.266011,-0.211244,0.0982663,-0.220111,-0.253475,-0.0659437,0.0112894
